name,display_name,user_id,bio,followers_count,following_count,acct_created,location
markos,Markos Moulitsas,24431892,"Founder of Daily Kos, Co-founder Vox Media. Author of The Resistance Handbook: 45 Ways to Fight Trump",173605,750,2009-03-14 21:20:57,"Berkeley, California"
repjoecrowley,Rep. Joe Crowley,111635980,Proudly representing New York’s 14th Congressional District. Chairman of @HouseDemocrats. #Queens #Bronx https://t.co/y9inUilpX3,27107,1037,2010-02-05 16:39:11,
RepWilson,Rep Frederica Wilson,234014087,Former educator & state legislator; founder & chair of FL Ports Caucus; founder of 5000 Role Models Project; #IStandWithFrederica,61109,3157,2011-01-04 17:08:09,Washington DC
PeterWelch,Rep. Peter Welch,1410590874,"Official Twitter Account for Congressman Peter Welch, proudly representing the great state of Vermont in the U.S. House of Representatives.",10026,1833,2013-05-07 16:10:47,"Vermont and Washington, DC"
chasestrangio,Chase Strangio,1476133082,"Attorney with ""a sick worldview,"" according to Breitbart; Views are my own.",18770,422,2013-06-02 01:48:45,"New York, NY"
TheAtlantic,The Atlantic,35773039,"Politics, culture, business, science, technology, health, education, global affairs, more. Tweets by @CaitlinFrazier",1638030,1036,2009-04-27 15:41:54,"Washington, D.C."
BennieGThompson,Bennie G. Thompson,82453460,Husband. Father. Grandfather. Avid hunter. Proudly serving #MS02 in Congress. | Ranking member of @HomelandDems. | Follow my Instagram: @benniegthompson.,8169,405,2009-10-14 20:47:03,"Bolton, Mississippi"
chrislhayes,Chris Hayes,4207961,"Host of @allinwithchris on MSNBC, Weeknights at 8pm. Editor at Large at The Nation. Cubs fan.  Insta: chrislhayes   FB: https:https://t.co/s1OQXsgvxV",1504764,1109,2007-04-11 16:43:58,Brooklyn
RepHanabusa,Colleen Hanabusa,235373000,Proudly Representing Hawaii's First Congressional District,10049,1364,2011-01-08 01:13:45,"Washington, D.C."
gaywonk,Carlos Maza,323599188,"I write Strikethrough, a video series about the media, for @voxdotcom IG: gaywonk",45177,221,2011-06-25 03:08:29,"Washington, DC"
jaredpolis,Jared Polis,15361570,"father, entrepreneur,education policy, baseball, tech, politics, gaymer - Day job serving in Congress, also running for Colorado Governor",47184,4432,2008-07-09 03:04:04,"Boulder, CO"
RepHuffman,Rep. Jared Huffman,1071102246,Congressman for California's North Coast. On Facebook at https://t.co/a4QfL2Jw5p.   Listen to my brand new podcast at https://t.co/XDE8MuHKxF,22360,815,2013-01-08 14:52:00,California's North Coast
RepMarcyKaptur,Marcy Kaptur,581141508,Office of Congresswoman Marcy Kaptur. Longest serving woman in Congress and proudly representing Ohio's 9th District.,15434,576,2012-05-15 16:57:51,DC/Toledo/Northern Ohio
repjohnlewis,John Lewis,29450962,"Congressman, Georgia's Fifth Congressional District",777225,146,2009-04-07 13:49:52,"Atlanta, GA"
RonWyden,Ron Wyden,250188760,U.S. Senator from Oregon. @SenateFinance Ranking Member. Follow @WydenPress for updates from my staff. Instagram: https://t.co/a6CyBjcD79,354096,398,2011-02-10 16:08:15,Oregon
SenStabenow,Sen. Debbie Stabenow,76456274,Representing the people from the Great State of Michigan in the United States Senate,81163,2175,2009-09-22 21:30:16,"Washington, DC"
RepDarrenSoto,US Rep. Darren Soto,818713465653051392,Proudly representing Central Florida's 9th District: Osceola County and parts of Orange and Polk counties. Official Account,4289,2536,2017-01-10 06:57:55,"Kissimmee, Florida"
RepPaulTonko,Paul Tonko,84119348,"U.S. Representative for New York’s 20th Congressional District including Albany, Schenectady, Troy, Saratoga Springs, Amsterdam and surrounding areas.",21549,1861,2009-10-21 17:24:57,
KamalaHarris,Kamala Harris,30354991,"Senator for California. Former CA Attorney General. Dedicated to fighting for justice & giving voice to the voiceless. Wife, s-mom, sister, aunt. Aspiring chef.",1198163,716,2009-04-11 00:42:07,California
HuffPostPol,HuffPost Politics,15458694,The latest political news from HuffPost's politics team.,1437559,9008,2008-07-16 19:45:46,"Washington, D.C."
TimothyNoah1,Timothy Noah,437019753,"POLITICO labor policy editor. Author, The Great Divergence. Previously New Republic (TRB column), Slate (Chatterbox), WSJ, Washington Monthly, etc.",16042,2769,2011-12-14 21:28:48,"Washington, D.C."
RepPeteAguilar,Rep. Pete Aguilar,3018670151,"Pete Aguilar represents CA’s 31st Congressional District. A former mayor, Rep. Aguilar is committed to strengthening the Inland Empire’s middle class.",6956,203,2015-02-04 21:01:23,"San Bernardino, CA"
NitaLowey,Nita Lowey,221792092,Proudly representing NY's 17th District. RM on House Approps Committee (@AppropsDems). RTs/follows ≠ endorsements. Newsletter sign-up: https://t.co/JSmr63CIAQ,24163,1051,2010-12-01 16:36:35,"New York and Washington, D.C."
RepSchneider,Rep. Brad Schneider,1071840474,Proud to represent the people of Illinois's 10th Congressional District,6539,1055,2013-01-08 19:59:14,Illinois
Clyburn,James E. Clyburn,188019606,"Rep. Clyburn is the Assistant Democratic Leader, the number three Democrat in the House of Representatives. He represents South Carolina's 6th District.",54652,1300,2010-09-07 18:50:22,"Washington, DC"
SenFeinstein,Sen Dianne Feinstein,476256944,United States Senator from California. On Facebook at: http://t.co/siExqwIu,739340,220,2012-01-27 23:06:59,California
RepRonKind,Rep. Ron Kind,112740986,Member of the U.S. House of Representatives from Wisconsin's Third Congressional District.,12182,560,2010-02-09 15:14:02,"Washington, DC"
RepBonamici,Suzanne Bonamici,558769636,"Representing Oregon's 1st District. Working to strengthen #PublicEducation, support #WorkingFamilies, & #DefendScience. Proud mom of two grown kids.",21871,1203,2012-04-20 16:30:32,
RepTedLieu,Rep. Ted Lieu,3044993235,"Official Twitter account for the Office of Rep. @TedLieu, serving #CA33 in the U.S. House of Representatives • https://t.co/cSZYg2t9ap • https://t.co/oA7bA0mWrM",92696,5244,2015-02-19 20:08:54,"Los Angeles, CA & Washington, DC"
FiveThirtyEight,FiveThirtyEight,2303751216,"The home of Nate Silver's FiveThirtyEight on Twitter. Politics, Economics, Science, Life, Sports.",936543,240,2014-01-21 21:39:32,"New York, NY"
SenatorHassan,Sen. Maggie Hassan,946549322,"New England sports fan, mom, crossword enthusiast, former governor, U.S. Senator for New Hampshire.",148504,528,2012-11-13 21:27:37,
janschakowsky,Jan Schakowsky,24195214,"Official Twitter account for Rep. Jan Schakowsky, Illinois 9th Congressional District",34570,1272,2009-03-13 16:03:17,"Chicago, IL"
SenBooker,Sen. Cory Booker,2167097881,"The U.S. Senate Office of Cory Booker, D-NJ. Tweets by staff.",65726,6036,2013-10-31 19:02:04,"New Jersey * Washington, DC"
amyklobuchar,Amy Klobuchar,33537967,"U.S. Senator from Minnesota. Follows, Retweets, Replies ≠ endorsement",380717,109183,2009-04-20 14:59:36,
MartinHeinrich,Martin Heinrich,1099199839,United States Senator from New Mexico,135298,526,2013-01-17 20:24:19,
RepBetoORourke,Rep. Beto O'Rourke,1134292500,US Congress - El Paso,85687,280,2013-01-30 14:52:51,"El Paso, TX"
RollingStone,Rolling Stone,14780915,The latest news and more from Rolling Stone magazine and http://t.co/P631jaSEDh.,6431047,255,2008-05-15 02:52:27,"New York, New York"
ChrisMurphyCT,Chris Murphy,150078976,"U.S. Senator, Connecticut.",622479,178,2010-05-31 01:22:43,
RepEliotEngel,Eliot Engel,164007407,Congressman representing parts of the Bronx and Westchester Counties in New York #NY16,21623,790,2010-07-07 20:34:17,
mmfa,Media Matters,13493302,"Media Matters for America is the nation's premier progressive media watchdog, research and information center.",333606,2300,2008-02-14 22:48:21,"Washington, DC"
RepBobbyRush,Bobby L. Rush,305216911,The official twitter account of Rep. Bobby L. Rush.  For official policy please see http://t.co/biKpeeMhCz.  RT does NOT constitute an endorsement.,13598,282,2011-05-25 20:59:25,D.C./Chicago & SW Suburbs
HouseDemocrats,House Democrats,43963249,"House Democratic Caucus of the United States Congress. Chairman @RepJoeCrowley, Vice Chair @RepLindaSanchez, @DemsEspanol",630344,791,2009-06-01 20:21:53,"Washington, D.C."
TomUdallPress,Tom Udall Press,325231436,"Press office for U.S. @SenatorTomUdall of New Mexico. Photo of Beclabito, N.M., on the #Navajo Nation by #ShowcaseNM contest finalist Vaughan G.",1301,145,2011-06-27 23:29:19,
SherrodBrown,Sherrod Brown,24768753,Official account for Sherrod Brown's Senate campaign.   Tweets from Sherrod are signed -SB.,27161,5286,2009-03-16 21:01:17,Ohio
dscc,Senate Democrats,14466538,"Democratic Senatorial Campaign Committee. Work to elect Senate Dems for a fair economy, safe country & opportunity for all. Last line of defense against Trump.",96458,16334,2008-04-21 20:28:18,
melissagira,Melissa Gira Grant,76093,"Journalist. Criminal justice, sexual politics, human rights. @FairPunishment. Prev.: @villagevoice, @PacificStand. Author, Playing The Whore https://t.co/HrdvK6woov",37008,4000,2006-12-17 22:00:46,New York
Sen_JoeManchin,Senator Joe Manchin,234374703,"I proudly serve the people of West Virginia. Please do not hesitate to contact me to share your commonsense ideas, concerns or if you need assistance.",139400,695,2011-01-05 14:13:33,
SenJackReed,Senator Jack Reed,486694111,Official Twitter feed of Rhode Island’s U.S. Senator Jack Reed.,61878,31,2012-02-08 15:24:01,"Providence, Rhode Island"
RepGutierrez,Luis V. Gutierrez,36948268,I fight for the American dream as a Member of Congress representing the 4th District of IL. More at: https://t.co/6Cv6glBAXt,75502,1398,2009-05-01 14:03:50,Chicago and DC
PattyMurray,Senator Patty Murray,293131808,Official account of U.S. Senator Patty Murray (D-WA) | Tweets come from staff unless signed “-PM” by Senator Murray | RT≠endorsement,404507,2163,2011-05-04 20:23:35,WA & DC
RepZoeLofgren,Rep. Zoe Lofgren,267938462,"Member of Congress Proudly Representing CA's 19th Congressional District in Silicon Valley's cities of San Jose, Morgan Hill & Gilroy",30349,106,2011-03-17 21:06:21,
repcleaver,Rep. Emanuel Cleaver,163570705,"This is the official Twitter page of Congressman Emanuel Cleaver, II, representing Missouri's Fifth District.",31401,842,2010-07-06 19:14:47,
RepCicilline,Cicilline Office,462143773,Tweets from the press office of Congressman David N. Cicilline (D-RI).,13509,11587,2012-01-12 16:26:40,Pawtucket/Washington
WydenForOregon,Wyden for Oregon,122124607,"The Twitter feed for Oregon's Senator Ron Wyden, managed by campaign staff. Tweets from Ron are signed #RonWyden",3413,2431,2010-03-11 17:33:48,Oregon
DavidCornDC,David Corn,15220768,Washington bureau chief of Mother Jones & author of SHOWDOWN and (with Michael Isikoff) HUBRIS.,588043,1419,2008-06-24 15:58:28,"Washington, DC"
thinkprogress,ThinkProgress,55355654,Moving news forward.,850206,869,2009-07-09 20:42:08,"Washington, D.C."
alfranken,Al Franken,7334402,"Al Franken, United States Senator from Minnesota",577476,45732,2007-07-08 21:48:38,Minnesota
Bob_Casey,Bob Casey Jr.,94154021,"Official campaign account, U.S. Senator Bob Casey",3597,31,2009-12-02 19:10:41,Pennsylvania
USRepRickNolan,US Rep. Rick Nolan,1055685948,"This is the official Twitter account for U.S Congressman Rick Nolan, proudly serving the people of Minnesota's 8th Congressional District.",10830,1063,2013-01-02 17:51:28,
RepJoseSerrano,Jose E. Serrano,33563161,"Congressman representing the South Bronx, New York.",23247,1066,2009-04-20 16:06:56,Bronx NY-Wash.DC
TheDailyShow,The Daily Show,158414847,Trevor Noah & The Best F#@king News Team. Weeknights 11/10c @ComedyCentral. Tickets: https://t.co/otjFIiMtNU,7293217,385,2010-06-22 16:41:05,
USRepMikeDoyle,Mike Doyle,39249305,U.S. Member of Congress representing PA's 14th District,15017,57,2009-05-11 13:22:08,"Pittsburgh, PA"
Greenpeace,Greenpeace,3459051,"We're an independent global campaigning organisation acting to change attitudes and behaviour, to protect the environment and promote peace.",1717768,3785,2007-04-04 20:30:34,Global
RepJudyChu,Judy Chu,193732179,Proudly representing California's 27th District in the U.S. House of Representatives. Ways and Means. Small Business. Chair of @CAPAC.,45487,21772,2010-09-22 15:18:17,"Pasadena, CA"
RepDannyDavis,Rep. Danny K. Davis,789244177,US House Representative for Illinois' 7th Congressional District. Serving on the Committee on Ways and Means. Following/retweeting does not equal endorsement.,8539,349,2012-08-29 12:31:09,"Chicago, IL"
RepEBJ,US Rep E.B.Johnson,168502762,"Rep. Eddie Bernice Johnson representing TX-30; Ranking Member of the House Committee on Science, Space and Technology; 1st Registered Nurse in Congress",30429,2130,2010-07-19 14:25:48,"Dallas, Texas"
CitizenCohn,Jonathan Cohn,21634627,"Senior Nat'l Correspondent @HuffPost covering health care, social welfare, politics. Author, *Sick.* Fan of Red Sox, Dolphins, Wolverines. Proud husband & dad.",57195,3399,2009-02-23 05:46:55,"Ann Arbor, Michigan"
RepTedDeutch,Rep. Ted Deutch,137794015,Ranking Member of Ethics Committee. Member of Foreign Affairs & Judiciary. Proudly serving Broward & Palm Beach Counties. Vegan.,25464,1788,2010-04-27 19:51:54,"Florida, USA"
SenateApprops,Sen. Approps Dems,352534407,News and information from the U.S. Senate Committee on Appropriations on behalf of Ranking Member @SenatorLeahy.,9452,641,2011-08-10 19:15:35,"Washington, DC"
SenKamalaHarris,Kamala Harris,803694179079458816,Official Twitter account of U.S. Senator Kamala Harris.,299117,543,2016-11-29 20:16:39,
McCaskillOffice,McCaskill Office,57065141,Office of U.S. Senator Claire McCaskill. Staff updates on Claire's work for Missouri.,14708,1548,2009-07-15 16:40:06,Missouri
RepSwalwell,Rep. Eric Swalwell,942156122,"Nelson's Dad. Husband. Rep SF Bay in Congress. Sr. Dem for @cia on Intel Cmte. Fighting for all to be more, make more & dream more. #FreedomToDream",169919,7277,2012-11-11 20:26:01,"East Bay, CA & DC (CA-15)"
RepVisclosky,Rep. Pete Visclosky,193872188,"Tweets from the Office of Congressman Pete Visclosky, proudly representing the people of Indiana's First Congressional District. Policy: http://t.co/Wi81U7L5zE",11424,1073,2010-09-22 21:24:46,"Northwest, IN - Washington, DC"
RepTomSuozzi,Tom Suozzi,816705409486618624,"Representing New York's 3rd Congressional District including parts of Queens, Nassau and Suffolk counties. https://t.co/aWr41ZGlpq",3420,89,2017-01-04 17:58:38,"Glen Cove, NY"
NewYorker,The New Yorker,14677919,"The New Yorker is a weekly magazine with a mix of reporting on politics and culture, humor and cartoons, fiction and poetry, and reviews and criticism.",8365618,414,2008-05-06 19:36:33,"New York, NY"
EnergyDems,SenateEnergyDems,277124730,@SenatorCantwell serves as the Ranking Member on the Senate Energy & Natural Resources Committee. Follow us for updates from Democratic staff.,15106,466,2011-04-04 19:03:30,"Washington, DC"
JECDems,JEC Democrats,116505994,Joint Economic Committee Democrats working to build an economy that works for everyone. Ranking Member: Senator @MartinHeinrich,6188,1647,2010-02-22 18:11:02,"Washington, D.C."
SenDuckworth,Tammy Duckworth,1058520120,"Official Twitter account for Tammy Duckworth's Senate office. Posts by staff unless signed - TD. For more information, visit",243986,7305,2013-01-03 18:59:33,
GlobalGrind,Global Grind,1496971,Go tell your friends about us.                        Snapchat: global_grind,430698,1362,2007-03-19 12:22:54,"New York, NY"
TheAtlNews,The Atlantic: News,73190286,What matters now,131350,380,2009-09-10 18:53:19,"Washington, DC"
RepAndreCarson,André Carson,199325935,The official Twitter account for Congressman André Carson of Indiana's 7th District. #Indianapolis #Indy,30796,990,2010-10-06 15:47:50,Indianapolis
GerryConnolly,Gerry Connolly,78445977,Proudly representing Virginia's 11th District,44384,237,2009-09-29 23:17:33,Virginia's 11th District
JoaquinCastrotx,Joaquin Castro,231510077,"Texas Congressman, Member of the House Foreign Affairs and House Intelligence Committees",94773,1151,2010-12-28 18:41:02,"San Antonio, Texas"
EleanorNorton,Eleanor H. Norton,23600262,Member of the U.S. Congress representing the District of Columbia,27664,1862,2009-03-10 14:47:46,"Washington, DC"
SenBlumenthal,Richard Blumenthal,278124059,Connecticut’s U.S. Senator,346506,975,2011-04-06 17:13:53,"Connecticut, USA"
igorvolsky,igorvolsky,16002085,"Deputy Director, @capaction.  Co-host of @ThinkingCAPpod. Director, @gunsdownamerica. Email me: igorvolsky@gmail.com | All opinions are mine.",176482,2457,2008-08-26 20:17:23,"Washington, DC"
ChrisVanHollen,Chris Van Hollen,18137749,U.S. Senator for Maryland,118086,477,2008-12-15 15:00:29,"Maryland, USA"
RepFilemonVela,US Rep. Filemon Vela,1083448909,U.S. Congressman for the 34th District of Texas - Privileged to represent South Texans.,10793,346,2013-01-12 16:24:06,"District 34, Texas"
RepDonaldPayne,Rep. Donald Payne Jr,1155335864,Proudly serving New Jersey's 10th Congressional District,10402,1082,2013-02-06 22:52:35,www.facebook.com/DonaldPayneJr
NormaJTorres,Rep. Norma Torres,236279233,U.S. Representative for California's 35th District,10830,733,2011-01-10 06:30:14,
RepAnnaEshoo,Rep. Anna G. Eshoo,249348006,Representing California's 18th Congressional District--the heart of Silicon Valley.,32503,880,2011-02-08 21:36:03,"Palo Alto, CA"
NRDC,NRDC 🌎,18713552,Natural Resources Defense Council | The Earth's Best Defense,282924,5062,2009-01-07 06:35:20,Planet Earth
RepPerlmutter,Rep. Ed Perlmutter,20552026,"Member of Congress, proudly representing the 7th District of Colorado https://t.co/wLRJaGd9rX",27120,4403,2009-02-10 22:17:52,Colorado
