name,display_name,user_id,bio,followers_count,following_count,acct_created,location
RepMikeRogersAL,Mike Rogers,33977070,I am proud to represent Alabama's Third Congressional District.,20621,2869,2009-04-21 17:43:28,"Washington, D.C./Anniston, AL"
repdavetrott,Dave Trott,2869746172,"Dad, husband, lifelong resident of Southeast Michigan and Representative for Michigan's 11th District.",9393,211,2014-11-09 22:42:17,
InhofePress,Inhofe Press Office,20546536,Press Office of U.S. Senator @JimInhofe (R-Okla.),14147,1372,2009-02-10 21:12:51,"Washington, D.C."
EdMorrissey,Ed Morrissey,16787084,"Undisputed Grand Master of the Sistine Selfie. Senior editor, Hot Air. Author, Going Red. Dogma lives loudly within me. Is Gaeilgeoir mé, uaireanta i gceart.",67292,1650,2008-10-15 16:57:09,GoingRedBook.com
RepMcCaul,Michael McCaul,26424123,News from Congressman Michael McCaul (R-TX 10) and his Press Office,21662,338,2009-03-25 03:54:11,Texas' 10th District
RepChuck,Chuck Fleischmann,235190657,My official House office Twitter account. I work for the people of TN-03.,12462,633,2011-01-07 15:46:29,"Washington, D.C./TN-03"
RepKenBuck,Congressman Ken Buck,2862577383,Husband. Father. Proudly represent the wonderful people of Colorado CD-04.,11773,324,2014-11-05 14:49:30," Windsor, CO | Washington, DC"
RobWittman,Rep. Rob Wittman,15356407,"proud husband, father, grandfather; humble Rep. of VA's 1st District; Seapower and Projection Forces Subcommittee Chair; advocate of sportsman-led conservation",25283,6855,2008-07-08 18:25:49,"Montross, VA"
NRA,NRA,21829541,National Rifle Association of America #NRA,493235,572,2009-02-25 03:07:33,"Fairfax, VA"
RepErikPaulsen,Rep. Erik Paulsen,17513304,Proudly serving the people of Minnesota's Third Congressional District,18791,3124,2008-11-20 15:28:22,Minnesota's 3rd Congressional
RepGallagher,Rep. Mike Gallagher,815966620300480514,"Green Bay Native, Marine Veteran, and Eisenhower Nerd proudly representing #WI08 in Congress. #GoPackGo.   https://t.co/D2ANAop3fA",6766,304,2017-01-02 17:02:57,"Green Bay, WI"
SpeakerRyan,Paul Ryan,18916432,"Office of the 54th Speaker of the House, Paul Ryan.",3213308,268,2009-01-12 21:31:25,"Janesville, WI"
SenateGOP,Senate Republicans,14344823,News and updates from Republican senators and their staff.,566282,31599,2008-04-09 19:42:03,"Washington, D.C."
SenDeanHeller,Dean Heller,266133081,Official Account for Nevada U.S. Senator @DeanHeller. #HomeMeansNevada,88909,11956,2011-03-14 18:31:08,Nevada
SenSasse,Senator Ben Sasse,2962923040,The press office account of U.S. Sen. Sasse. His (less political/hopefully more interesting) personal account is @ BenSasse.,95754,1,2015-01-05 22:39:56,
RepDavidValadao,Rep. David Valadao,1128514404,Proudly Representing California's 21st Congressional District.,12937,404,2013-01-28 16:19:14,"Hanford, California"
RepBillFlores,Rep. Bill Flores,237312687,"I am working hard for Texas families in District 17 to rebuild our national security, improve economic opportunity, and protect our Constitutional liberties.",16345,3189,2011-01-12 15:20:23,17th District of Texas
CRNC,College Republicans,7039122,America's voice for young conservatives.,79474,4149,2007-06-23 20:10:58,"Washington, DC"
RepLaMalfa,Rep. Doug LaMalfa,1069124515,"Representing California's First District including Siskiyou, Shasta, Tehama, Butte, Glenn, Modoc, Lassen, Plumas, Sierra, Nevada and Placer Counties",10934,980,2013-01-07 20:07:58,Northern California
NoahCRothman,Noah Rothman,168531961,"Associate Editor @Commentary. Author of ""Unjust: Social Justice and the Unmaking of America,"" @Regnery, 2019. [nrothman at commentarymagazine dot com]",46383,1984,2010-07-19 16:32:51,New York City
alexcast,Alex Castellanos,16358097,"Cuban, American, cigar-smoker, freedom loving conservative, w/ ABC News, co-founder of Purple Strategies.  Lucky guy.",20124,958,2008-09-19 02:48:51,Washington DC
RepWalorski,Jackie Walorski,1065995022,Representing Indiana's Second Congressional District,14311,700,2013-01-06 15:41:40,
RepMarkMeadows,Mark Meadows,963480595,"Businessman, husband, and father proudly representing North Carolina's 11th Congressional District. Chairman of @freedomcaucus.",34562,687,2012-11-22 02:20:50,"Jackson County, NC"
RepKevinBrady,RepKevinBrady,19926675,Dad. Husband. Chairman of @WaysandMeansGOP. Deputy Whip. Loves: Baseball and Texas.,33328,713,2009-02-02 19:57:06,"The Woodlands, Texas"
michellemalkin,Michelle Malkin,15976697,Little brown woman. Big mouth. Wife. Mom. Entrepreneur. Geek. #ManitouIncline addict. Host of #michellemalkininvestigates on CRTV. #freedanielholtzclaw,2167725,16417,2008-08-25 02:52:07,USA
SenTedCruz,Senator Ted Cruz,1074480192,Representing the State of Texas in the United States Senate.,1060013,7391,2013-01-09 18:11:37,"Houston, Texas"
dcexaminer,Washington Examiner,18956073,Political news and commentary from the Washington Examiner. Follow our journalists on Twitter: https://t.co/FMNGhaJaDm,120430,103,2009-01-13 22:16:00,"Washington, DC"
RepDeSantis,Ron DeSantis,1058807868,The Official Twitter account for Congressman DeSantis. Proudly representing Florida's 6th District. Stay connected through Facebook at http://t.co/WKpKHHXK!,138893,1399,2013-01-03 21:20:17,
SteveKingIA,Steve King,48117116,Representing the 4th District of Iowa #IA04,67175,132,2009-06-17 21:09:41,"Washington, DC"
SenatorBurr,Richard Burr,21157904,"U.S. Senator from North Carolina, Chairman of the Senate Select Committee on Intelligence",98249,1838,2009-02-18 01:53:03,"Winston-Salem, NC"
GOPHELP,HELP Committee GOP,292972175,"News and updates on the Senate Health, Education, Labor and Pensions (HELP) Committee from the press office of Chairman Lamar Alexander",5676,294,2011-05-04 15:02:57,United States Senate
SenJohnBarrasso,Sen. John Barrasso,202206694,U.S. Senator for the great state of Wyoming and @SenateRPC Chairman.,75091,504,2010-10-13 14:49:08,
EWErickson,Erick Erickson,640893,Romans 1:16.   Writer @Resurgent. Talker @WSBRadio. As Seen on TV @FoxNews. Speaker (https://t.co/EOtzDasRvN).,191444,1465,2007-01-15 22:54:51,"Atlanta, GA"
alexis_levinson,Alexis Levinson,188857501,@BuzzFeedNews reporter. former @NRO. Scared of pigeons. RTs ≠ endorsements. alexis.levinson@buzzfeed.com,27434,1922,2010-09-09 19:19:59,"Washington, D.C."
RepKenMarchant,Kenny Marchant,23976316,Serving the 24th Congressional District of Texas | Member of @WaysandMeansGOP and House Ethics Committee,22643,2153,2009-03-12 16:19:18,"Irving and Washington, D.C."
foxnewspolitics,Fox News Politics,16032925,Follow us for the latest political news and updates!,1958662,252,2008-08-28 21:16:38,"Washington, D.C."
congbillposey,Bill Posey,25086658,"Congressman from Florida's 8th district, representing the Space and Treasure Coasts",18163,932,2009-03-18 15:05:42,"Rockledge, FL"
ByronYork,Byron York,47739450,"Chief political correspondent, Washington Examiner, Fox News contributor, author of The Vast Left Wing Conspiracy",225460,1147,2009-06-16 20:38:05,"Washington, D.C."
RepShimkus,John Shimkus,15600527,I represent the 15th Congressional District of Illinois and Chair the @HouseCommerce Environment Subcommittee.,26252,1115,2008-07-25 17:01:16,"Illinois, USA"
RepBrianMast,Rep. Brian Mast,814103950404239360,"Proud husband, father of 3 & Army veteran.  Humbly serving the 18th Congressional District of Florida. Please  contact me if you need assistance.",5251,467,2016-12-28 13:41:21,
SenatorCollins,Sen. Susan Collins,19726613,United States Senator from Maine.   All tweets originate from the Press Office of Senator Susan Collins.,360084,952,2009-01-29 18:56:59,Maine
continetti,Matthew Continetti,1053236226,"Editor of the Washington Free Beacon, Contributing editor to The Weekly Standard, author",16953,885,2013-01-01 18:52:24,
SenatorTimScott,Tim Scott,217543151,Official account of U.S. Senator Tim Scott. Honored to represent the great state of South Carolina. RTs and follows dont equal endorsements. #OpportunityAgenda,336154,3942,2010-11-19 20:34:30,South Carolina
RepHensarling,Jeb Hensarling,18566912,"Fighting to control spending & tax increases while advancing the principles of family, free enterprise, and freedom. @FinancialCmte Chairman.",22259,706,2009-01-02 23:08:57,"Washington, D.C."
marklevinshow,Mark R. Levin,38495835,THIS IS THE OFFICIAL MARK LEVIN SHOW TWITTER PAGE,1034957,3,2009-05-07 19:18:36,Underground Bunker
RepTomEmmer,Tom Emmer,2914515430,"Husband, father, hockey fan, and Congressman for Minnesota's 6th District.",7170,279,2014-12-10 21:44:52,"Otsego, MN | Washington, D.C."
RepLynnJenkins,Lynn Jenkins,19658173,Proud to represent the 2nd District of Kansas | CPA,23253,4580,2009-01-28 15:54:00,Topeka
CatoInstitute,Cato Institute,15450996,"A public policy research organization dedicated to individual liberty, limited government, free markets, and peace.",329647,7995,2008-07-16 05:46:16,"Washington, DC"
fredthompson,Fred Thompson,2704951,Former US Senator; talk show host; author,158863,25979,2007-03-28 18:53:23,Virginia
GrassleyPress,Sen. Grassley Press,294126378,News and information regarding Sen. Chuck Grassley's work in the United States Senate. Follow Sen. Grassley at @ChuckGrassley or https://t.co/NYcGTKVJ9F.,10900,4456,2011-05-06 15:35:48,
RepTomRice,Congressman Tom Rice,1058345042,Former CPA and tax lawyer. Proudly representing South Carolina's 7th Congressional District. Find me on FB at https://t.co/1YXogZ4l3N.,13067,403,2013-01-03 17:35:05,
RepRodBlum,Congressman Rod Blum,2965083477,Official Account Of Iowa's 1st District Congressman Rod Blum. Member of @GOPoversight & @HouseSmallBiz #IA01. https://t.co/UGNts1QJPN,9322,2279,2015-01-06 22:59:49,Northeast Iowa
loyaltoliberty,Alan Lee Keyes,19637821,"For God, Liberty and the Constitutional Republic",9839,2069,2009-01-28 05:24:27,USA
RepChrisCollins,Rep. Chris Collins,1058256326,Proud to represent New York’s 27th Congressional District. Focused on less spending in Washington and more jobs in America. Member of @HouseCommerce,21419,639,2013-01-03 16:55:01,
DailyCaller,The Daily Caller,39308549,"Our news stories are real, and they're spectacular.",331292,5911,2009-05-11 18:31:37,"Washington, DC"
SenCapito,Shelley Moore Capito,193794406,Proudly serving West Virginia in the United States Senate.,49578,973,2010-09-22 18:06:14,
RichardGrenell,Richard Grenell,90480218,I’m stronger after cancer. my dog runs my life. https://t.co/danITSDVUR,69954,2008,2009-11-16 20:46:59,los angeles and palm springs
HASCRepublicans,Armed Services,20192403,The House Armed Services Committee Republicans; Twitter feed of the latest committee news and updates,15273,868,2009-02-05 21:46:45,"Washington, DC"
MittRomney,Mitt Romney,50055701,Former Governor of Massachusetts,2020747,293,2009-06-23 18:24:04,Massachusetts
RepRyanZinke,Ryan Zinke,2953494478,"5th generation Montanan. Retired #NavySEAL Commander. Husband, father, grandfather. Played 4 #OregonDucks. Teddy Roosevelt fan. Congressman for Montana.",11360,1038,2014-12-31 17:32:01,Montana
hughhewitt,Hugh Hewitt,15075999,TV Host MSNBC Saturdays 8 AM EST. Nationally Syndicated Radio Host weekdays 6-9 AM EST. I tweet about politics and sports.,161304,2488,2008-06-10 18:38:27,California
bdomenech,Ben Domenech,14989516,"Publisher @FDRLST, newsletter @TheTransom, contributor @CBSNews, radio host, libertarian. You can tell a man’s vices by his friends, his virtues by his enemies.",56970,963,2008-06-03 05:07:00,DC or NY
RepGoodlatte,Bob Goodlatte,37920978,Proudly representing the Sixth Congressional District of Virginia in the U.S. House of Representatives. Chair of @HouseJudiciary. #VA06,36297,565,2009-05-05 13:18:55,"Roanoke, VA"
JudgeTedPoe,Ted Poe,74198348,"Member of Congress, representing the second district of the great state of Texas",29353,684,2009-09-14 16:40:24,"Humble, Texas"
repdonyoung,Rep. Don Young,37007274,"Merchant Marine, Teacher, State Rep, State Senator and finally Congressman for all Alaska for the last 44 years.",15329,623,2009-05-01 18:31:38,"Ft. Yukon, AK"
SASCMajority,SASC Majority,275572403,Official source for news from the Republicans on the Senate Armed Services Committee.,8782,175,2011-04-01 15:10:03,"Washington, D.C."
SenatorRisch,Senator Jim Risch,1096059529,United States Senator Jim Risch (R-ID),46265,155,2013-01-16 18:58:23,"Boise & Washington, D.C."
RepDennisRoss,Dennis Ross,33655490,"Husband, Father, and Conservative Republican Congressman serving Florida's 15th Congressional District. https://t.co/IXwSnVOJw5",16276,1680,2009-04-20 20:43:13,Central Florida and Tampa Bay
SenMikeLee,Mike Lee,88784440,I am a United States Senator from the great state of Utah. Please help me restore constitutional leadership to Washington!,414094,2434,2009-11-09 22:47:47,Utah
JohnCornyn,Senator John Cornyn,13218102,"Personally curated news I find interesting, pics, and occasional opinions. Honored to represent the great state of Texas in the US Senate.",123296,11340,2008-02-07 19:52:55,"Austin, Texas"
RepMikeCoffman,Rep. Mike Coffman,19407835,Proudly representing Colorado's Sixth Congressional District | @USMC Combat Vet | FB: RepMikeCoffman | RTs/follow ≠ endorsement,33647,1705,2009-01-23 19:04:01,Colorado's 6th District
NRO,National Review,19417492,"Standing athwart history, yelling Stop. A magazine founded by the late William F. Buckley Jr. Snapchat & Instagram: NationalReview",274384,1791,2009-01-23 22:20:49,New York
JimInhofe,Jim Inhofe,7270292,United States Senator from the great state of Oklahoma.,35413,350,2007-07-05 14:39:13,Oklahoma
RepRussell,Rep. Steve Russell,2966758114,Proudly serving the Fifth District of Oklahoma in Congress.,5856,499,2015-01-07 21:24:35,Fifth District of Oklahoma
RedState,RedState,3135241,RedState: Political News - Conservative Blog & Right Wing Views | Get the RedState Morning Briefing here: https://t.co/YuUXEM5tIw,201387,509,2007-04-01 16:25:38,"Washington, D.C."
USRepGaryPalmer,Gary Palmer,2861616083,Proudly serving the people of Alabama's 6th Congressional District.,18397,886,2014-11-04 22:58:38,
NRSC,The Senate Majority,5693842,National Republican Senatorial Committee (NRSC) • Dedicated to building a conservative Senate and keeping the #MajorityWorking. Follow us on Snapchat: 'thenrsc',92018,3164,2007-05-01 20:26:36,"Washington, D.C."
HouseHomeland,House Homeland,239964567,"Official Twitter Account of the Homeland Security Committee, U.S. House of Representatives. Chaired by @RepMcCaul (TX).",20979,1026,2011-01-18 21:11:04,"Washington, DC"
KenCalvert,Ken Calvert,22545491,Official Twitter Account for U.S. Representative Ken Calvert (CA-42),13734,280,2009-03-02 22:30:20,"Corona, CA "
BillKristol,Bill Kristol,2800581040,Editor at large @WeeklyStandard,272085,2828,2014-10-02 18:47:57,
BillOReilly,Bill O'Reilly,23970102,"Watch my daily No Spin News analysis on https://t.co/MrYUtLQiwX, M-Th @ 7p ET. #1 in cable news for 15+ years. America’s bestselling historian. Loving father.",2526232,45,2009-03-12 15:44:18,
PatTiberi,Rep. Pat Tiberi,912608010,"Father, husband, son, OSU Alum, #Buckeye fan. Proudly representing #OH12",15156,1686,2012-10-29 15:02:02,
CongressmanHice,Rep. Jody Hice,2975091705,I'm honored to serve Georgia's 10th Congressional District.,9123,748,2015-01-12 18:48:35,"Greensboro, GA; Washington, DC"
nrlc,Right to Life,22170482,"National Right to Life, the federation of 50 state right-to-life affiliates & more than 3,000 local chapters, is the nation’s oldest & largest #prolife org.",44342,2768,2009-02-27 18:25:24,"Washington, DC"
RepTomReed,Tom Reed,252819323,Tom Reed represents New York's 23rd Congressional District,14368,518,2011-02-16 00:03:43,
RepLouBarletta,Rep. Lou Barletta,239871673,Proudly representing Pennsylvania's 11th Congressional District.,19962,1747,2011-01-18 16:37:10,
RepBradWenstrup,Brad Wenstrup,518644221,"US Representative for the people of Ohio's 2nd District, Physician, Army Reservist, Dad, Lifelong Ohioan",16740,978,2012-03-08 16:25:14,
cnalive,Catholic News Agency,32422915,Official Twitter account https://t.co/IoUq6fRRPA | News and resources about the Catholic Church worldwide | Snapchat: cnalive,296753,24574,2009-04-17 14:23:09,"Denver, CO"
RepSmucker,Rep. Lloyd Smucker,41417564,Representing the people of PA-16 in the U.S. House of Representatives. Husband & father.,5751,146,2009-05-20 18:31:13,"Lancaster, PA"
